                                                                                                                                                
================
== TensorFlow ==
================

NVIDIA Release 20.07-tf2 (build 14714731)
TensorFlow Version 2.2.0

Container image Copyright (c) 2020, NVIDIA CORPORATION.  All rights reserved.
File: 99d3bef6f2dc4efea25754e1debe2fbb.jpg, Guess: Tangela Correct: Vulpix
File: 99f2e2663b7147cb8aff063ee835d3a4.jpg, Guess: Nidorina Correct: Vulpix
File: 99fad661bd6ab70e11434c929b8b8fd9.jpg, Guess: Nidoqueen Correct: Vulpix
File: 9a3d163bf83ed3686c5965f9fe21ff9d.png, Guess: Vulpix Correct: Vulpix
File: 9a5cef4b3a432d0d3b7e4ce03bb6aa41.jpg, Guess: Gloom Correct: Vulpix
File: 9aa6196d9bbcdec01d14a7e90ec954a6.jpg, Guess: Nidoqueen Correct: Vulpix
File: 9af14f9fbab3a4d3afa3c62b4df200be.jpg, Guess: Vulpix Correct: Vulpix
File: 9c0f9c39c4584b98946bcf3b35ced99d.jpg, Guess: Poliwrath Correct: Vulpix
File: 9d4fe53dd408a2bf872895291aa6b589.jpg, Guess: Tangela Correct: Vulpix
File: 9ec53e9e8b39121e8cd35f37b98dcc5c.jpg, Guess: Poliwrath Correct: Vulpix
File: 9fcce48cf74c499f822e256b5e1eec62.jpg, Guess: Grimer Correct: Vulpix
File: a1d6587fe48d54bbe06aa2f8119cb0b2.jpg, Guess: Tangela Correct: Vulpix
File: a2255540a4a8d6c1905f710a5038b568.jpg, Guess: Vulpix Correct: Vulpix
File: a28333930d31c7d2c7c09b63d1792580.jpg, Guess: Vulpix Correct: Vulpix
File: a4048544e21ba53724cc52feb99f0d02.png, Guess: Rattata Correct: Vulpix
File: a4b682500eae4ee0b695dffd2af378eb.jpg, Guess: Vulpix Correct: Vulpix
File: a63ef7a69e3c49eccc78558fa6a31a7d.png, Guess: Tangela Correct: Vulpix
File: a6d4589c98ee61e0c494ae7cb29c0977.png, Guess: Blastoise Correct: Vulpix
File: a7212d6585fc102c64379c564b92fb12.jpg, Guess: Vulpix Correct: Vulpix
File: a89f3cffb3c0bad0bbd73ee43091ef12.jpg, Guess: Vulpix Correct: Vulpix
File: a8d83201b182822b9fdb595dfdeeb7eb.jpg, Guess: Persian Correct: Vulpix
File: aa2b09dfc981bfedd17dfc30bbec6247.png, Guess: Wartortle Correct: Vulpix
File: aac7d65fb052d889d15a45d1c177f27b.png, Guess: Poliwrath Correct: Vulpix
File: abf7ca2e18ca36e75171d6dfa1a96f42.jpg, Guess: Vulpix Correct: Vulpix
File: ada6813f438bce2856f64c9eb13c2ec1.png, Guess: Vulpix Correct: Vulpix
File: addb08ed7029ba9f8e12cbf3e15ffd54.jpg, Guess: Zubat Correct: Vulpix
File: af4043e061bc7084bef1b3ad7b4a84f5.jpg, Guess: Mewtwo Correct: Vulpix
File: b0c07b5410a38a581dc0727e4c5113ac.jpg, Guess: Vulpix Correct: Vulpix
File: b29584c6d5c3e6598268531e40ce479c.png, Guess: Vulpix Correct: Vulpix
File: b2b7b73419b07fbd7036126f901f9a3e.jpg, Guess: Machoke Correct: Vulpix
File: b2c52cb9c5a04d8b8200e10f9dfbb517.jpg, Guess: Rattata Correct: Vulpix
File: b4a6295778050911ade91ef3ea7715fe.jpg, Guess: Poliwrath Correct: Vulpix
File: b54bfe21081d87ad34d40072660118bd.jpg, Guess: Vulpix Correct: Vulpix
File: b57e6f948881bc2986f61ff1fce4782b.png, Guess: Geodude Correct: Vulpix
File: b5bde34bc8d69612846b234b966f77be.jpg, Guess: Poliwrath Correct: Vulpix
File: b6ab9218c72443cda5dcf1c145ecbc74.jpg, Guess: Tangela Correct: Vulpix
File: b77da84b11cae53fb5cef4ad7f3c6dc1.jpg, Guess: Nidorina Correct: Vulpix
File: ba0c7f676a1f664b266a2cc40938d7f8.png, Guess: Wartortle Correct: Vulpix
File: bd5c6b0eb68591065aed0dd709b35048.jpg, Guess: Vulpix Correct: Vulpix
File: be85e7fd050b44729d24b8a3ec049c0c.jpg, Guess: Golduck Correct: Vulpix
File: bf249c8f820897862cf3b2c5eaf013a4.png, Guess: Vulpix Correct: Vulpix
File: bfd14c9fa46215d257a3eceeafc97f86.jpg, Guess: Nidorina Correct: Vulpix
File: c109a437b96989218f3084a2680fa8c4.jpg, Guess: Rattata Correct: Vulpix
File: c17b0ff150406a77373d94554cb2226c.jpg, Guess: Nidoqueen Correct: Vulpix
File: c18009824564fc0dd40170830e4b3e88.png, Guess: Vulpix Correct: Vulpix
File: c3305ae4a339c104504419860adfd874.jpg, Guess: Tangela Correct: Vulpix
File: c53296f28b5f09f4bbaa315cf30866ee.jpg, Guess: Wartortle Correct: Vulpix
File: c54615202237ffcfca437c46c702a1ed.jpg, Guess: Vulpix Correct: Vulpix
File: c67d43b0b5b440c9e4446978771506a5.jpg, Guess: Tangela Correct: Vulpix
File: c79a188fadc1cf5bea6b48e520bbf6e4.jpg, Guess: Golduck Correct: Vulpix
File: c7a27dd6c23c4e069a8d3fa6d5449456.jpeg, Guess: Poliwrath Correct: Vulpix
File: c7a27dd6c23c4e069a8d3fa6d5449456.jpg, Guess: Poliwrath Correct: Vulpix
File: c808cc7d7722c9dbd017d8e20da9b3d1.jpg, Guess: Poliwrath Correct: Vulpix
File: c957487e91c9dae320a4597ae2a51760.jpg, Guess: Nidoqueen Correct: Vulpix
File: c990510ca2e8f0dacfdef26fe89cf933.jpg, Guess: Poliwrath Correct: Vulpix
File: c9adaa27bea74db69252beac2c271003.jpg, Guess: Lapras Correct: Vulpix
File: c9f3f828c4ec14d4ad1883e1468f645a.png, Guess: Tangela Correct: Vulpix
File: ca185b0abcdcf1ae341b8d5b4442ee2d.jpg, Guess: Weezing Correct: Vulpix
File: caaa3a61265b74f2497dd215bc5b123e.jpg, Guess: Wartortle Correct: Vulpix
File: cb0bae4840f1660162fbccfef9e9f78c.jpg, Guess: Lapras Correct: Vulpix
File: cb8e51aec16d50ef0a5f467b6cd62913.png, Guess: Vulpix Correct: Vulpix
File: cc1b3ced1f329bbf34edbf43613c6ebb.jpg, Guess: Rattata Correct: Vulpix
File: cc7c120298ab7b545260d76fcacbe5ef.jpg, Guess: Poliwrath Correct: Vulpix
File: cd6a04ac8fafcdb03b4c16e2b3fee5d9.jpg, Guess: Nidoqueen Correct: Vulpix
File: ce4f23f63eef7335b73e51cf6e76073b.jpg, Guess: Vulpix Correct: Vulpix
File: cfdf29d41975421604123cd421334f3a.jpg, Guess: Rattata Correct: Vulpix
File: d03bab6e10f14e31a3c5fa1ef4d51121.jpg, Guess: Vulpix Correct: Vulpix
File: d05773ec8154bdf1933e6aba60e22c40.png, Guess: Tangela Correct: Vulpix
File: d13f6e3539d1b3bb1c66c9546fa58439.jpg, Guess: Poliwrath Correct: Vulpix
File: d2a1dba79943e311dcf43b9aa1e27877.jpg, Guess: Vulpix Correct: Vulpix
File: d2f00bb4b75b3f72b726fc685630c52f.jpg, Guess: Wartortle Correct: Vulpix
File: d32cbb614cb090cc6ccefdcbdd9c22cc.jpg, Guess: Vulpix Correct: Vulpix
File: d462d931a8caf42fb4150eabc70b7ab9.png, Guess: Articuno Correct: Vulpix
File: d50671e250315ce8f05b86bd74d622e2.jpg, Guess: Weezing Correct: Vulpix
File: d50ec860c1d6193bb0677cab422b7bf9.png, Guess: Rattata Correct: Vulpix
File: d78fe63dd63e9dd5cc3cd7156ef77cd8.png, Guess: Vulpix Correct: Vulpix
File: d7e006e1f251d2f64682584cf02e881e.jpg, Guess: Vulpix Correct: Vulpix
File: dbcfc27c6ebfb4ee9207083756ec8497.jpg, Guess: Vulpix Correct: Vulpix
File: dc805f8d5a37b19e07135c9d867b6a9e.jpg, Guess: Poliwrath Correct: Vulpix
File: ddee3e2b6d48c62f2cb92732787c04b8.jpg, Guess: Rattata Correct: Vulpix
File: df75d13fc6d34122958ed9563e842cf6.jpg, Guess: Vulpix Correct: Vulpix
File: e03d1659643a33291eec4ba4da9ed472.jpg, Guess: Wartortle Correct: Vulpix
File: e088dceb37394074b7f34473fa1b3e49.jpg, Guess: Vulpix Correct: Vulpix
File: e0eb1aa851934e8b8bfd1530902a7923.jpg, Guess: Vulpix Correct: Vulpix
File: e2f2d75d9af22ef9d0c8fd12d7c8402e.jpg, Guess: Drowzee Correct: Vulpix
File: e3e146032c8141e6b5cde3063762fa88.jpg, Guess: Vulpix Correct: Vulpix
File: e4205729badb026334a0a67b6ccf590c.jpg, Guess: Vulpix Correct: Vulpix
File: e44095c8c5b6c125ff3d0317cd53688c.jpg, Guess: Vulpix Correct: Vulpix
File: e651de941aba1c09271ee91eedc6cc74.jpg, Guess: Poliwrath Correct: Vulpix
File: e70866eb4b027c7948c2614172c57da2.jpg, Guess: Tentacool Correct: Vulpix
File: e8bae6c496e75118d794c96cedabc227.png, Guess: Poliwrath Correct: Vulpix
File: e94c549a88084e7aaa7fd5ae32b8e5ec.jpg, Guess: Vulpix Correct: Vulpix
File: e95b8fc6407ad9954d5fb858cec9920c.jpg, Guess: Vulpix Correct: Vulpix
File: e9ae5e003599aaf9ad60c7bcc7e9864c.jpg, Guess: Vulpix Correct: Vulpix
File: ec51d1730d4f4210aca7630c330c3b5c.jpg, Guess: Vulpix Correct: Vulpix
File: ecde2a06d4245fbf179e7f3dbe21d21a.jpg, Guess: Poliwhirl Correct: Vulpix
File: edae132a1d569de07bcaa5b31a9db715.jpg, Guess: Vulpix Correct: Vulpix
File: ef781d24b7eb7e6a64a2218ab1c2d9ca.jpg, Guess: Vulpix Correct: Vulpix
File: efc7a314e94befc0977005d03a95ec18.jpg, Guess: Vulpix Correct: Vulpix
File: f0d51c999e07308686c79a2c1f685d3c.jpg, Guess: Nidorina Correct: Vulpix
File: f3e5505ceb9908d7718049fd75edc4df.jpg, Guess: Vulpix Correct: Vulpix
File: f43aaf90f9b61a5e82c8f11564b4fc5b.jpg, Guess: Nidorina Correct: Vulpix
File: f4adca4aa3ed6a56b08462ed20931dfd.png, Guess: Vulpix Correct: Vulpix
File: f7bf2de7be5f4a17a695b35c32ea8e6e.jpg, Guess: Vulpix Correct: Vulpix
File: f7ea09c4b1db36bfce604c1e6fc4bed4.png, Guess: Rattata Correct: Vulpix
File: fa33e59024ae7dc6cd4458f7e249791b.jpg, Guess: Poliwrath Correct: Vulpix
File: faa78654363db7b7f24f63774bf25e8a.jpg, Guess: Grimer Correct: Vulpix
File: fbbe624d5b8216cd28d3b3ba55ad4ab6.jpg, Guess: Poliwrath Correct: Vulpix
File: fc4c479e67ff5c675b9512554a0ebd54.jpg, Guess: Poliwrath Correct: Vulpix
File: fc8ac2dd3acc441898efadefd47d6d47.jpg, Guess: Vulpix Correct: Vulpix
File: fc8fd886de6a405180e2f74d13d08b10.jpg, Guess: Poliwrath Correct: Vulpix
File: fd5583dc8987092ebe77ed407472c8d0.jpg, Guess: Arbok Correct: Vulpix
File: ffde87297b5ba470a56224fff50059bb.jpg, Guess: Vulpix Correct: Vulpix
File: fff135f00714cdb4c76d5e61f03c212f.jpg, Guess: Tangela Correct: Vulpix
Accuracy for Vulpix: 0.32
File: 00000000.jpg, Guess: Wartortle Correct: Wartortle
File: 00000001.png, Guess: Wartortle Correct: Wartortle
File: 00000002.jpg, Guess: Wartortle Correct: Wartortle
File: 00000003.png, Guess: Wartortle Correct: Wartortle
File: 00000004.png, Guess: Wartortle Correct: Wartortle
File: 00000005.png, Guess: Wartortle Correct: Wartortle
File: 00000006.jpg, Guess: Wartortle Correct: Wartortle
File: 00000007.png, Guess: Wartortle Correct: Wartortle
File: 00000008.jpg, Guess: Wartortle Correct: Wartortle
File: 00000009.jpg, Guess: Wartortle Correct: Wartortle
File: 00000010.png, Guess: Wartortle Correct: Wartortle
File: 00000011.png, Guess: Wartortle Correct: Wartortle
File: 00000012.png, Guess: Wartortle Correct: Wartortle
File: 00000013.png, Guess: Wartortle Correct: Wartortle
File: 00000015.jpg, Guess: Wartortle Correct: Wartortle
File: 00000016.png, Guess: Wartortle Correct: Wartortle
File: 00000017.jpg, Guess: Wartortle Correct: Wartortle
File: 00000018.png, Guess: Wartortle Correct: Wartortle
File: 00000019.png, Guess: Wartortle Correct: Wartortle
File: 00000020.jpg, Guess: Wartortle Correct: Wartortle
File: 00000021.png, Guess: Dragonite Correct: Wartortle
File: 00000022.png, Guess: Wartortle Correct: Wartortle
File: 00000023.png, Guess: Magnemite Correct: Wartortle
File: 00000024.jpg, Guess: Wartortle Correct: Wartortle
File: 00000025.png, Guess: Wartortle Correct: Wartortle
File: 00000026.jpg, Guess: Wartortle Correct: Wartortle
File: 00000027.png, Guess: Wartortle Correct: Wartortle
File: 00000028.jpg, Guess: Wartortle Correct: Wartortle
File: 00000029.png, Guess: Wartortle Correct: Wartortle
File: 00000031.png, Guess: Wartortle Correct: Wartortle
File: 00000033.png, Guess: Wartortle Correct: Wartortle
File: 00000035.jpg, Guess: Wartortle Correct: Wartortle
File: 00000037.jpg, Guess: Eevee Correct: Wartortle
File: 00000038.png, Guess: Wartortle Correct: Wartortle
File: 00000039.jpg, Guess: Wartortle Correct: Wartortle
File: 00000040.jpg, Guess: Hitmonchan Correct: Wartortle
File: 00000042.jpg, Guess: Wartortle Correct: Wartortle
File: 00000043.png, Guess: Wartortle Correct: Wartortle
File: 00000044.jpg, Guess: Eevee Correct: Wartortle
File: 00000045.jpg, Guess: Eevee Correct: Wartortle
File: 00000046.png, Guess: Wartortle Correct: Wartortle
File: 00000066.png, Guess: Eevee Correct: Wartortle
File: 00000068.jpg, Guess: Tauros Correct: Wartortle
File: 00000069.jpg, Guess: Wartortle Correct: Wartortle
File: 00000071.jpg, Guess: Wartortle Correct: Wartortle
File: 00000075.jpg, Guess: Dragonite Correct: Wartortle
File: 00000076.png, Guess: Wartortle Correct: Wartortle
File: 00000077.jpg, Guess: Magnemite Correct: Wartortle
File: 00000079.png, Guess: Psyduck Correct: Wartortle
File: 00000083.png, Guess: Wartortle Correct: Wartortle
File: 00000084.png, Guess: Paras Correct: Wartortle
File: 00000085.png, Guess: Charmander Correct: Wartortle
File: 00000087.png, Guess: Wartortle Correct: Wartortle
File: 00000089.jpg, Guess: Wartortle Correct: Wartortle
File: 00000093.jpg, Guess: Wartortle Correct: Wartortle
File: 00000094.jpg, Guess: Eevee Correct: Wartortle
File: 00000096.png, Guess: Wartortle Correct: Wartortle
File: 00000098.png, Guess: Wartortle Correct: Wartortle
File: 00000099.jpg, Guess: Pinsir Correct: Wartortle
File: 00000100.jpg, Guess: Wartortle Correct: Wartortle
File: 00000104.jpg, Guess: Wartortle Correct: Wartortle
File: 00000113.png, Guess: Wartortle Correct: Wartortle
File: 00000115.png, Guess: Eevee Correct: Wartortle
File: 00000116.jpg, Guess: Wartortle Correct: Wartortle
File: 00000118.png, Guess: Eevee Correct: Wartortle
File: 00000119.jpg, Guess: Wartortle Correct: Wartortle
File: 00000120.png, Guess: Charmander Correct: Wartortle
File: 00000135.png, Guess: Wartortle Correct: Wartortle
File: 00000137.png, Guess: Wartortle Correct: Wartortle
File: 00000142.png, Guess: Wartortle Correct: Wartortle
File: 00000143.jpg, Guess: Wartortle Correct: Wartortle
File: 00000144.jpg, Guess: Wartortle Correct: Wartortle
File: 00000161.jpg, Guess: Kadabra Correct: Wartortle
File: 00000162.jpg, Guess: Wartortle Correct: Wartortle
File: 00000184.png, Guess: Porygon Correct: Wartortle
File: 00000191.jpg, Guess: Geodude Correct: Wartortle
File: 00000194.png, Guess: Wartortle Correct: Wartortle
File: 00000196.png, Guess: Porygon Correct: Wartortle
File: 00000200.jpg, Guess: Eevee Correct: Wartortle
File: 00000211.png, Guess: Hitmonchan Correct: Wartortle
File: 00000212.png, Guess: Wartortle Correct: Wartortle
File: 00000213.jpg, Guess: Wartortle Correct: Wartortle
File: 00000214.jpg, Guess: Kangaskhan Correct: Wartortle
File: 00000243.png, Guess: Charmander Correct: Wartortle
File: 001cef7fc0feede6cdcd6884647f987b.jpg, Guess: Wartortle Correct: Wartortle
File: 0124e0ad44ef4ac8830b7d130523eb47.jpg, Guess: Eevee Correct: Wartortle
File: 0136937308d44d675434d41ae1d62328.jpg, Guess: Eevee Correct: Wartortle
File: 01d409186a9a16c232394263115b33cd.png, Guess: Wartortle Correct: Wartortle
File: 02f90ac0b7e0cea5abb4d401131fda18.jpg, Guess: Wartortle Correct: Wartortle
File: 036242213dddac7435740ebaf295b555.jpg, Guess: Eevee Correct: Wartortle
File: 040349035c60c11e9fdd98bf688f0081.jpg, Guess: Wartortle Correct: Wartortle
File: 0448e4da6f1540c896827e6b4e1e7660.jpg, Guess: Wartortle Correct: Wartortle
File: 0626d300a99c09d9bd1331dc8df73bdc.jpg, Guess: Kadabra Correct: Wartortle
File: 0628a4ef24b8a5767d9f78efd4b321c9.png, Guess: Wartortle Correct: Wartortle
File: 074c02a733cb7fdaa16725d422cb73ef.jpg, Guess: Wartortle Correct: Wartortle
File: 0766c84d2e63d6982b3f011d911b4f7d.jpg, Guess: Squirtle Correct: Wartortle
File: 076d1708d8f5499ea5ed3ae455e3a169.jpg, Guess: Wartortle Correct: Wartortle
File: 07cc66882f7b56fcaca5abffffcc709c.jpg, Guess: Wartortle Correct: Wartortle
File: 088e833e199778ee1386f1846184e76a.jpg, Guess: Wartortle Correct: Wartortle
File: 0890cfc0be34212050bb335f7b12d479.jpg, Guess: Hypno Correct: Wartortle
File: 08c3c9ee066ce9269993c9adfcbc44aa.jpg, Guess: Charmander Correct: Wartortle
File: 0a16e1cf478b43869e6f22062ea5593c.jpg, Guess: Wartortle Correct: Wartortle
File: 0c1c65e362264d0f8064db8e73fd3650.jpg, Guess: Wartortle Correct: Wartortle
File: 0cc2774b830ffee67a0d464fcfa91302.jpg, Guess: Wartortle Correct: Wartortle
File: 0e3d765b33414c0dbcbca488834b32ea.jpg, Guess: Wartortle Correct: Wartortle
File: 0e75456386d1b002d17cf5e0dc14d357.jpg, Guess: Kangaskhan Correct: Wartortle
File: 114671988fbc62dd5f3296bd06338d45.jpg, Guess: Dugtrio Correct: Wartortle
File: 11d918c17cf2393964b135a3569d491d.jpg, Guess: Wartortle Correct: Wartortle
File: 12ee6fe9318cf5e4cf4b6b0f665692b8.png, Guess: Wartortle Correct: Wartortle
File: 1352e37dbc7a33e943e3a107b540b65d.jpg, Guess: Wartortle Correct: Wartortle
File: 13e49abc456c843107676febb52b5e0c.jpg, Guess: Wartortle Correct: Wartortle
File: 1414e9b825f8c4ab0d5f6c018f39be12.jpg, Guess: Onix Correct: Wartortle
File: 145e191080598baa91e73878ee1adfae.jpg, Guess: Wartortle Correct: Wartortle
File: 1738fa2884aa4aac79fb1bc49d6a0dda.jpg, Guess: Wartortle Correct: Wartortle
File: 17f8c2c9a52c6d70c77542326da474ae.jpg, Guess: Wartortle Correct: Wartortle
File: 18264d974aa6ff2986f2784a025d14e5.jpg, Guess: Eevee Correct: Wartortle
File: 187e2b7511134b7399da4b813ab2c9f5.jpg, Guess: Wartortle Correct: Wartortle
File: 1a1a81d2c4e3e23791d47e1aa00cd4de.jpg, Guess: Magikarp Correct: Wartortle
File: 1ad44b97e8c51faad5f4dcb60a5c19c6.jpg, Guess: Wartortle Correct: Wartortle
File: 1bd8e332ec2de29aec381d21dc5af884.jpg, Guess: Wartortle Correct: Wartortle
File: 1c9672260e9a43121387bdb8c7e93528.jpg, Guess: Wartortle Correct: Wartortle
File: 1e81eada69230f2aa24a551f8f8ea164.jpg, Guess: Wartortle Correct: Wartortle
File: 1eebc4b59c41a78ce64bfef68edfc4f1.jpg, Guess: Eevee Correct: Wartortle
File: 1fb56140b37fe9a5b5a60c70ba966d07.jpg, Guess: Wartortle Correct: Wartortle
File: 1fcf40fe5a8ef9f2d9a90daceed6ee81.png, Guess: Charmander Correct: Wartortle
File: 1fe2ed8a3a5a2b111c28c928fdd0f269.jpg, Guess: Eevee Correct: Wartortle
File: 20490c42bead2afd83ac5aa0267776cf.jpg, Guess: Wartortle Correct: Wartortle
File: 2071321574c5da1cd987f7b143cd145b.jpg, Guess: Hypno Correct: Wartortle
File: 2195d69d0bab4f3d84c5b08fda291b2f.jpg, Guess: Hitmonchan Correct: Wartortle
File: 21ce7df7e63ab038b6650f7b46a729ab.jpg, Guess: Magnemite Correct: Wartortle
File: 23d687f9b80f94de58e806c56dbd0c4c.jpg, Guess: Wartortle Correct: Wartortle
File: 26525e81eb6f4c5244b7b4f19f7e6dd8.jpg, Guess: Wartortle Correct: Wartortle
File: 26d7781c8f7e7504bdbcf9b2f337d5e4.jpg, Guess: Wartortle Correct: Wartortle
File: 277f4b7942506a8edbf3f414551af5e2.jpg, Guess: Wartortle Correct: Wartortle
File: 28ebaa2319d94704a51265bcc006d8ee.jpg, Guess: Wartortle Correct: Wartortle
File: 29802b845f3fa2b34b1992ccecbe1275.jpg, Guess: Wartortle Correct: Wartortle
File: 29ea4b233e1000c4240f39ec05740dc2.jpg, Guess: Sandshrew Correct: Wartortle
File: 29fcfb7285ab1b820a024f41545093fd.jpg, Guess: Wartortle Correct: Wartortle
File: 2bf087eedbb8d6a6c816cddffcfea9df.jpg, Guess: Wartortle Correct: Wartortle
File: 2c3a19033628cf340aa8ecdee16ddaf3.jpg, Guess: Wartortle Correct: Wartortle
File: 2ec50a956ff84c60a3625e473a81445e.jpg, Guess: Sandshrew Correct: Wartortle
File: 304ddd77be1c82f9bd2605f28d8e9a91.png, Guess: Wartortle Correct: Wartortle
File: 3195884503693f4420c9745660af483d.jpg, Guess: Magneton Correct: Wartortle
File: 3250ad98af22e24afe3012c5a24580ef.jpg, Guess: Wartortle Correct: Wartortle
File: 32de765942cf78b1b6b2ddc27a4045a3.jpg, Guess: Wartortle Correct: Wartortle
File: 358433778a70689b27be434d7885ca51.jpg, Guess: Wartortle Correct: Wartortle
File: 35b3f5a2fb3f40fe8f9310135e0d841f.jpg, Guess: Wartortle Correct: Wartortle
File: 35f5c8cc3b34d264bfcb5ab9a536a3cf.png, Guess: Wartortle Correct: Wartortle
File: 36247b434452ca0261c491c03edd60d0.jpg, Guess: Wartortle Correct: Wartortle
File: 364e1fb2fbde64106b200402faef7789.jpg, Guess: Slowbro Correct: Wartortle
File: 3c6580af8154ab1df9bafbd36b2a483c.jpg, Guess: Wartortle Correct: Wartortle
File: 3caf97f483610c9881545d2d5d8bc665.jpg, Guess: Wartortle Correct: Wartortle
File: 3f849aa8a45c418b80c4805861449610.jpg, Guess: Wartortle Correct: Wartortle
File: 3f8cdef5768558d9edab25bcf7f89933.jpg, Guess: Wartortle Correct: Wartortle
File: 4014c5a64421a01d8c78da9c4511345e.jpg, Guess: Wartortle Correct: Wartortle
File: 408cd6a710913691dace7d569373a71a.jpg, Guess: Wartortle Correct: Wartortle
File: 40c90b414ebdd54a91516feb8bb4faa9.jpg, Guess: Wartortle Correct: Wartortle
File: 40caab3cb991a513c686426445a3dfbd.jpg, Guess: Charmander Correct: Wartortle
File: 41d2312f5c49427891f0ad4ed02bb52a.jpg, Guess: Wartortle Correct: Wartortle
File: 41d7acdefe07432eb35bbc5632a9d8cb.jpg, Guess: Wartortle Correct: Wartortle
File: 41fcda6b57a15564594d0cf38717e24e.jpg, Guess: Wartortle Correct: Wartortle
File: 429755088487025888da260694f31144.jpg, Guess: Sandshrew Correct: Wartortle
File: 43c5710934b2afce902507f54cf7732e.jpg, Guess: Wartortle Correct: Wartortle
File: 44a61f79d13d919699d20194fe606982.jpg, Guess: Wartortle Correct: Wartortle
File: 45af5b91fdbb81b8e2c3ff9c14217cbf.jpg, Guess: Wartortle Correct: Wartortle
File: 47a010ede414f3f201538b1db64a29be.png, Guess: Wartortle Correct: Wartortle
File: 47be28e960e4d626a9ff70a7ebf20d84.png, Guess: Charmander Correct: Wartortle
File: 4809f2e11982e34294c8fdd03ce63902.jpg, Guess: Wartortle Correct: Wartortle
File: 4901824fff1abd14b12de3b8b62597cd.jpg, Guess: Magnemite Correct: Wartortle
File: 49b93352af4fe92ca21709d35d90bac6.jpg, Guess: Wartortle Correct: Wartortle
File: 4b0f75dc83d13533d350ee64cb32cf0e.jpg, Guess: Mew Correct: Wartortle
File: 4b63a850b495c247eb76e3dd22a9af4c.jpg, Guess: Wartortle Correct: Wartortle
File: 4c0a421e50ac25f4eb7cd91301b7204a.jpg, Guess: Wartortle Correct: Wartortle
File: 4d142d442d1f6a0ba1bc028f9d2c4cff.jpg, Guess: Hitmonchan Correct: Wartortle
File: 4ddfbd48aad191d622c7cb097d05785b.jpg, Guess: Eevee Correct: Wartortle
File: 4df8e2a698da06181e3ef809ac5f7a8a.jpg, Guess: Wartortle Correct: Wartortle
File: 4f03a98c941cf28ae6e743c509f20d33.jpg, Guess: Sandshrew Correct: Wartortle
File: 4fcb990dcbb4dc59975f75e28b2a567a.jpg, Guess: Pinsir Correct: Wartortle
File: 5042de2425c25ae13fcc7843b7098927.jpg, Guess: Eevee Correct: Wartortle
File: 507376983c5e30bb34a8a633937dd923.jpg, Guess: Vulpix Correct: Wartortle
File: 53383a380117469aa358108341467e30.jpg, Guess: Wartortle Correct: Wartortle
File: 54449272dcf207a1101459409863cd17.jpg, Guess: Wartortle Correct: Wartortle
File: 54c5b848d6a5412da32ca0431180428a.jpg, Guess: Wartortle Correct: Wartortle
File: 54c905af1715472e83dc92d544884ca2.jpg, Guess: Wartortle Correct: Wartortle
File: 55aac96720e6d1c984e962443f10f85e.jpg, Guess: Eevee Correct: Wartortle
File: 56ff22388d1156b2adae7c11d99065c3.png, Guess: Wartortle Correct: Wartortle
File: 57061c725724f3ca256112bb75580e22.jpg, Guess: Wartortle Correct: Wartortle
File: 57183b471b0f7ffcb8317ad6e1a59c12.jpg, Guess: Wartortle Correct: Wartortle
File: 582962a837bc5569b20799eef72b62c0.jpg, Guess: Wartortle Correct: Wartortle
File: 5a62318b91e9bf0afb4265f3243cdf15.jpg, Guess: Sandshrew Correct: Wartortle
File: 5c44e95c98b9425488553c8446249342.jpg, Guess: Cubone Correct: Wartortle
File: 5d53c04ab738821b1a5f9db0d7b6bc43.jpg, Guess: Wartortle Correct: Wartortle
File: 5d6527b6f5107d50b2736f3f9786e0d8.png, Guess: Psyduck Correct: Wartortle
File: 5dd5fe7d78f839f595b1d356f902dad3.jpg, Guess: Wartortle Correct: Wartortle
File: 5e98020a0f072940e3c9bfceb1d9b222.png, Guess: Wartortle Correct: Wartortle
File: 62d279be2f4667f600217378cf9e2152.jpg, Guess: Slowbro Correct: Wartortle
File: 64c1c5fd670046abb253dffe9c83f476.jpg, Guess: Eevee Correct: Wartortle
File: 66cf4b8d92759e34bcb3f5ed1061aec6.png, Guess: Wartortle Correct: Wartortle
